original_id	ensembl_gene_id	gene_biotype	external_gene_name
ENSG00000250721	ENSG00000250721	processed_pseudogene	HMGB1P22
ENSG00000250734	ENSG00000250734	lncRNA	
ENSG00000250746	ENSG00000250746	processed_pseudogene	
ENSG00000250752	ENSG00000250752	processed_pseudogene	RPL23AP96
ENSG00000250803	ENSG00000250803	protein_coding	
ENSG00000250826	ENSG00000250826	processed_pseudogene	HNRNPA3P13
ENSG00000250835	ENSG00000250835	processed_pseudogene	LSM3P4
ENSG00000250860	ENSG00000250860	processed_pseudogene	
ENSG00000250869	ENSG00000250869	unprocessed_pseudogene	
ENSG00000250882	ENSG00000250882	lncRNA	
ENSG00000250893	ENSG00000250893	lncRNA	
ENSG00000250895	ENSG00000250895	processed_pseudogene	TUBAP15
ENSG00000250910	ENSG00000250910	lncRNA	MAP9-AS1
ENSG00000250914	ENSG00000250914	processed_pseudogene	
ENSG00000250922	ENSG00000250922	processed_pseudogene	ATP5F1EP1
ENSG00000250930	ENSG00000250930	lncRNA	LNX1-AS1
ENSG00000250956	ENSG00000250956	processed_pseudogene	
ENSG00000250980	ENSG00000250980	processed_pseudogene	NSA2P6
ENSG00000250983	ENSG00000250983	processed_pseudogene	
ENSG00000250986	ENSG00000250986	lncRNA	LINC02600
ENSG00000251002	ENSG00000251002	lncRNA	
ENSG00000251015	ENSG00000251015	lncRNA	SLC25A30-AS1
ENSG00000251023	ENSG00000251023	lncRNA	
ENSG00000251032	ENSG00000251032	processed_pseudogene	CUL1P1
ENSG00000251102	ENSG00000251102	processed_pseudogene	CTBP2P4
ENSG00000251106	ENSG00000251106	processed_pseudogene	ABITRAMP1
ENSG00000251122	ENSG00000251122	processed_pseudogene	NIFKP2
ENSG00000251138	ENSG00000251138	lncRNA	LINC02882
ENSG00000251187	ENSG00000251187	lncRNA	
ENSG00000251188	ENSG00000251188	processed_pseudogene	
ENSG00000251204	ENSG00000251204	processed_pseudogene	
ENSG00000251212	ENSG00000251212	processed_pseudogene	MTND5P4
ENSG00000251223	ENSG00000251223	unprocessed_pseudogene	MTCO1P9
ENSG00000251228	ENSG00000251228	processed_pseudogene	
ENSG00000251230	ENSG00000251230	lncRNA	MIR3945HG
ENSG00000251273	ENSG00000251273	lncRNA	LINC02228
ENSG00000251285	ENSG00000251285	processed_pseudogene	
ENSG00000251287	ENSG00000251287	protein_coding	ALG1L2
ENSG00000251308	ENSG00000251308	processed_pseudogene	MRPS33P3
ENSG00000251313	ENSG00000251313	processed_pseudogene	
ENSG00000251330	ENSG00000251330	lncRNA	
ENSG00000251332	ENSG00000251332	processed_pseudogene	PSME2P4
ENSG00000251340	ENSG00000251340	processed_pseudogene	MTCYBP35
ENSG00000251366	ENSG00000251366	processed_pseudogene	DBIP2
ENSG00000251379	ENSG00000251379	lncRNA	
ENSG00000251410	ENSG00000251410	lncRNA	
ENSG00000251435	ENSG00000251435	processed_pseudogene	C1GALT1P2
ENSG00000251453	ENSG00000251453	processed_pseudogene	HAUS1P1
ENSG00000251463	ENSG00000251463	processed_pseudogene	FKBP4P1
ENSG00000251470	ENSG00000251470	unprocessed_pseudogene	ASNSP4
ENSG00000251476	ENSG00000251476	processed_pseudogene	MTCO1P31
ENSG00000251478	ENSG00000251478	processed_pseudogene	
ENSG00000251482	ENSG00000251482	processed_pseudogene	AKIRIN2P1
ENSG00000251485	ENSG00000251485	processed_pseudogene	NRBF2P6
ENSG00000251526	ENSG00000251526	lncRNA	LINC02435
ENSG00000251537	ENSG00000251537	protein_coding	
ENSG00000251550	ENSG00000251550	processed_pseudogene	
ENSG00000251553	ENSG00000251553	processed_pseudogene	DDX18P4
ENSG00000251555	ENSG00000251555	lncRNA	
ENSG00000251557	ENSG00000251557	transcribed_processed_pseudogene	HNRNPKP3
ENSG00000251571	ENSG00000251571	processed_pseudogene	DDX3P3
ENSG00000251587	ENSG00000251587	processed_pseudogene	LDHAP1
ENSG00000251593	ENSG00000251593	processed_pseudogene	MSNP1
ENSG00000251597	ENSG00000251597	processed_pseudogene	RPL37P25
ENSG00000251611	ENSG00000251611	lncRNA	FHIP1A-DT
ENSG00000251614	ENSG00000251614	processed_pseudogene	HSPA8P19
ENSG00000251634	ENSG00000251634	unprocessed_pseudogene	NAIPP4
ENSG00000251635	ENSG00000251635	lncRNA	LINC02278
ENSG00000251643	ENSG00000251643	processed_pseudogene	
ENSG00000251665	ENSG00000251665	lncRNA	
ENSG00000251682	ENSG00000251682	processed_pseudogene	
ENSG00000251689	ENSG00000251689	processed_pseudogene	
ENSG00000251722	ENSG00000251722	snRNA	RNU5E-3P
ENSG00000251739	ENSG00000251739	snRNA	RNU6-1053P
ENSG00000251774	ENSG00000251774	snRNA	RNU6-377P
ENSG00000251803	ENSG00000251803	misc_RNA	Y_RNA
ENSG00000251892	ENSG00000251892	snRNA	RNU7-84P
ENSG00000251957	ENSG00000251957	snRNA	RNU6-1095P
ENSG00000252021	ENSG00000252021	misc_RNA	Y_RNA
ENSG00000252026	ENSG00000252026	snRNA	RNU6-1262P
ENSG00000252046	ENSG00000252046	snRNA	RNU6-150P
ENSG00000252202	ENSG00000252202	misc_RNA	Y_RNA
ENSG00000252206	ENSG00000252206	snRNA	RNU7-40P
ENSG00000252213	ENSG00000252213	snoRNA	SNORA74D
ENSG00000252218	ENSG00000252218	scaRNA	
ENSG00000252297	ENSG00000252297	snRNA	RNU6-875P
ENSG00000252311	ENSG00000252311	snRNA	RNU1-103P
ENSG00000252349	ENSG00000252349	snoRNA	
ENSG00000252367	ENSG00000252367	misc_RNA	Y_RNA
ENSG00000252393	ENSG00000252393	snRNA	RNU6-1004P
ENSG00000252412	ENSG00000252412	misc_RNA	Y_RNA
ENSG00000252414	ENSG00000252414	snRNA	RNU6-100P
ENSG00000252473	ENSG00000252473	snoRNA	
ENSG00000252581	ENSG00000252581	snRNA	RNU6-1098P
ENSG00000252620	ENSG00000252620	snRNA	RNU6ATAC24P
ENSG00000252652	ENSG00000252652	misc_RNA	Y_RNA
ENSG00000252712	ENSG00000252712	scaRNA	SCARNA14
ENSG00000252743	ENSG00000252743	snRNA	RNU6-850P
ENSG00000252782	ENSG00000252782	snRNA	RNU6-341P
ENSG00000252859	ENSG00000252859	snRNA	RNU6-375P
ENSG00000252892	ENSG00000252892	snRNA	RNU6-548P
ENSG00000252929	ENSG00000252929	snRNA	RNU6-218P
ENSG00000252992	ENSG00000252992	scaRNA	
ENSG00000253024	ENSG00000253024	snRNA	RNU6-1238P
ENSG00000253112	ENSG00000253112	lncRNA	
ENSG00000253114	ENSG00000253114	processed_pseudogene	
ENSG00000253116	ENSG00000253116	lncRNA	
ENSG00000253123	ENSG00000253123	lncRNA	
ENSG00000253159	ENSG00000253159	protein_coding	PCDHGA12
ENSG00000253197	ENSG00000253197	lncRNA	
ENSG00000253203	ENSG00000253203	transcribed_unprocessed_pseudogene	GUSBP3
ENSG00000253208	ENSG00000253208	processed_pseudogene	PSME2P5
ENSG00000253219	ENSG00000253219	processed_pseudogene	KRT18P41
ENSG00000253223	ENSG00000253223	processed_pseudogene	
ENSG00000253283	ENSG00000253283	processed_pseudogene	
ENSG00000253284	ENSG00000253284	lncRNA	
ENSG00000253295	ENSG00000253295	lncRNA	
ENSG00000253302	ENSG00000253302	lncRNA	STAU2-AS1
ENSG00000253309	ENSG00000253309	protein_coding	SERPINE3
ENSG00000253340	ENSG00000253340	processed_pseudogene	
ENSG00000253356	ENSG00000253356	lncRNA	
ENSG00000253385	ENSG00000253385	lncRNA	
ENSG00000253395	ENSG00000253395	lncRNA	
ENSG00000253415	ENSG00000253415	processed_pseudogene	
ENSG00000253429	ENSG00000253429	processed_pseudogene	
ENSG00000253431	ENSG00000253431	processed_pseudogene	SRPK2P
ENSG00000253439	ENSG00000253439	processed_pseudogene	CDC42P5
ENSG00000253517	ENSG00000253517	processed_pseudogene	XRCC6P4
ENSG00000253537	ENSG00000253537	protein_coding	PCDHGA7
ENSG00000253553	ENSG00000253553	lncRNA	
ENSG00000253555	ENSG00000253555	unprocessed_pseudogene	TARDBPP4
ENSG00000253570	ENSG00000253570	processed_pseudogene	RNF5P1
ENSG00000253583	ENSG00000253583	lncRNA	
ENSG00000253593	ENSG00000253593	lncRNA	
ENSG00000253605	ENSG00000253605	processed_pseudogene	HNRNPA1P38
ENSG00000253606	ENSG00000253606	processed_pseudogene	AFG3L2P1
ENSG00000253608	ENSG00000253608	lncRNA	
ENSG00000253620	ENSG00000253620	processed_pseudogene	
ENSG00000253621	ENSG00000253621	processed_pseudogene	RPSAP74
ENSG00000253623	ENSG00000253623	processed_pseudogene	
ENSG00000253646	ENSG00000253646	processed_pseudogene	RPL6P32
ENSG00000253650	ENSG00000253650	processed_pseudogene	SMARCE1P4
ENSG00000253663	ENSG00000253663	processed_pseudogene	NPM1P52
ENSG00000253676	ENSG00000253676	processed_pseudogene	TAGLN2P1
ENSG00000253686	ENSG00000253686	lncRNA	LINC01484
ENSG00000253708	ENSG00000253708	lncRNA	
ENSG00000253721	ENSG00000253721	processed_pseudogene	SUMO2P20
ENSG00000253737	ENSG00000253737	lncRNA	
ENSG00000253760	ENSG00000253760	processed_pseudogene	
ENSG00000253793	ENSG00000253793	processed_pseudogene	
ENSG00000253796	ENSG00000253796	lncRNA	
ENSG00000253813	ENSG00000253813	processed_pseudogene	COX6B1P4
ENSG00000253837	ENSG00000253837	lncRNA	
ENSG00000253866	ENSG00000253866	processed_pseudogene	TMEM97P2
ENSG00000253869	ENSG00000253869	processed_pseudogene	PIGFP1
ENSG00000253886	ENSG00000253886	processed_pseudogene	
ENSG00000253910	ENSG00000253910	protein_coding	PCDHGB2
ENSG00000253911	ENSG00000253911	lncRNA	
ENSG00000253912	ENSG00000253912	processed_pseudogene	
ENSG00000253915	ENSG00000253915	processed_pseudogene	MAPRE1P1
ENSG00000253931	ENSG00000253931	lncRNA	LINC02990
ENSG00000253946	ENSG00000253946	processed_pseudogene	
ENSG00000253955	ENSG00000253955	lncRNA	LINC02995
ENSG00000253959	ENSG00000253959	lncRNA	LINC01863
ENSG00000253964	ENSG00000253964	processed_pseudogene	RPL31P40
ENSG00000253967	ENSG00000253967	lncRNA	LINC03020
ENSG00000253971	ENSG00000253971	processed_pseudogene	CDC42P3
ENSG00000253975	ENSG00000253975	processed_pseudogene	
ENSG00000253981	ENSG00000253981	transcribed_unprocessed_pseudogene	ALG1L13P
ENSG00000253993	ENSG00000253993	processed_pseudogene	
ENSG00000253995	ENSG00000253995	processed_pseudogene	RPL10P18
ENSG00000254013	ENSG00000254013	processed_pseudogene	MAP2K1P1
ENSG00000254025	ENSG00000254025	processed_pseudogene	BRIX1P1
ENSG00000254042	ENSG00000254042	lncRNA	SLIT3-AS2
ENSG00000254061	ENSG00000254061	processed_pseudogene	
ENSG00000254064	ENSG00000254064	lncRNA	PIWIL2-DT
ENSG00000254065	ENSG00000254065	processed_pseudogene	
ENSG00000254076	ENSG00000254076	processed_pseudogene	
ENSG00000254091	ENSG00000254091	processed_pseudogene	
ENSG00000254103	ENSG00000254103	processed_pseudogene	PPIAP85
ENSG00000254119	ENSG00000254119	lncRNA	LINC02842
ENSG00000254143	ENSG00000254143	lncRNA	
ENSG00000254165	ENSG00000254165	lncRNA	
ENSG00000254183	ENSG00000254183	processed_pseudogene	
ENSG00000254198	ENSG00000254198	processed_pseudogene	
ENSG00000254207	ENSG00000254207	lncRNA	
ENSG00000254213	ENSG00000254213	processed_pseudogene	PRXL2AP2
ENSG00000254224	ENSG00000254224	lncRNA	UQCRB-AS1
ENSG00000254248	ENSG00000254248	lncRNA	
ENSG00000254252	ENSG00000254252	processed_pseudogene	RPL7P20
ENSG00000254253	ENSG00000254253	processed_pseudogene	NACAP10
ENSG00000254256	ENSG00000254256	processed_pseudogene	RPSAP71
ENSG00000254270	ENSG00000254270	processed_pseudogene	ERHP1
ENSG00000254272	ENSG00000254272	processed_pseudogene	BTF3P3
ENSG00000254275	ENSG00000254275	lncRNA	LINC00824
ENSG00000254317	ENSG00000254317	lncRNA	
ENSG00000254328	ENSG00000254328	processed_pseudogene	
ENSG00000254336	ENSG00000254336	processed_pseudogene	
ENSG00000254343	ENSG00000254343	lncRNA	
ENSG00000254349	ENSG00000254349	lncRNA	MIR2052HG
ENSG00000254358	ENSG00000254358	processed_pseudogene	CYCSP22
ENSG00000254384	ENSG00000254384	unprocessed_pseudogene	MTND6P19
ENSG00000254387	ENSG00000254387	processed_pseudogene	MYL12AP1
ENSG00000254396	ENSG00000254396	lncRNA	
ENSG00000254397	ENSG00000254397	lncRNA	
ENSG00000254420	ENSG00000254420	lncRNA	
ENSG00000254440	ENSG00000254440	protein_coding	PBOV1
ENSG00000254441	ENSG00000254441	processed_pseudogene	EIF2S2P6
ENSG00000254471	ENSG00000254471	processed_pseudogene	
ENSG00000254478	ENSG00000254478	processed_pseudogene	
ENSG00000254484	ENSG00000254484	lncRNA	
ENSG00000254502	ENSG00000254502	processed_pseudogene	FNTAP1
ENSG00000254522	ENSG00000254522	processed_pseudogene	
ENSG00000254542	ENSG00000254542	lncRNA	NAV2-AS3
ENSG00000254551	ENSG00000254551	lncRNA	
ENSG00000254582	ENSG00000254582	processed_pseudogene	PSMA2P1
ENSG00000254584	ENSG00000254584	lncRNA	LINC03031
ENSG00000254589	ENSG00000254589	processed_pseudogene	EIF4A2P3
ENSG00000254604	ENSG00000254604	lncRNA	
ENSG00000254677	ENSG00000254677	processed_pseudogene	OSBPL9P2
ENSG00000254698	ENSG00000254698	lncRNA	
ENSG00000254699	ENSG00000254699	lncRNA	LINC02695
ENSG00000254702	ENSG00000254702	processed_pseudogene	
ENSG00000254727	ENSG00000254727	transcribed_processed_pseudogene	PTP4A1P6
ENSG00000254731	ENSG00000254731	lncRNA	
ENSG00000254734	ENSG00000254734	lncRNA	
ENSG00000254748	ENSG00000254748	processed_pseudogene	HNRNPCP8
ENSG00000254811	ENSG00000254811	transcribed_unprocessed_pseudogene	
ENSG00000254856	ENSG00000254856	processed_pseudogene	NDUFA3P2
ENSG00000254872	ENSG00000254872	lncRNA	LINC02688
ENSG00000254876	ENSG00000254876	lncRNA	SUGT1P4-STRA6LP
ENSG00000254897	ENSG00000254897	processed_pseudogene	
ENSG00000254909	ENSG00000254909	processed_pseudogene	
ENSG00000254911	ENSG00000254911	lncRNA	SCARNA9
ENSG00000254912	ENSG00000254912	unprocessed_pseudogene	MPHOSPH10P2
ENSG00000254914	ENSG00000254914	processed_pseudogene	
ENSG00000254978	ENSG00000254978	transcribed_unprocessed_pseudogene	ALG1L9P
ENSG00000254985	ENSG00000254985	lncRNA	RSF1-IT2
ENSG00000255002	ENSG00000255002	lncRNA	LINC02324
ENSG00000255003	ENSG00000255003	processed_pseudogene	CYCSP28
ENSG00000255006	ENSG00000255006	processed_pseudogene	ELOCP22
ENSG00000255008	ENSG00000255008	lncRNA	LINC02739
ENSG00000255031	ENSG00000255031	lncRNA	
ENSG00000255045	ENSG00000255045	lncRNA	
ENSG00000255051	ENSG00000255051	processed_pseudogene	BCAS2P1
ENSG00000255052	ENSG00000255052	lncRNA	FAM66D
ENSG00000255059	ENSG00000255059	processed_pseudogene	PPIAP43
ENSG00000255063	ENSG00000255063	processed_pseudogene	RBMXP3
ENSG00000255075	ENSG00000255075	processed_pseudogene	CENPUP1
ENSG00000255084	ENSG00000255084	lncRNA	
ENSG00000255094	ENSG00000255094	lncRNA	
ENSG00000255106	ENSG00000255106	processed_pseudogene	RPL7AP79
ENSG00000255128	ENSG00000255128	processed_pseudogene	HSPD1P3
ENSG00000255142	ENSG00000255142	lncRNA	
ENSG00000255143	ENSG00000255143	lncRNA	
ENSG00000255163	ENSG00000255163	processed_pseudogene	HSPE1P18
ENSG00000255165	ENSG00000255165	lncRNA	
ENSG00000255203	ENSG00000255203	unprocessed_pseudogene	OR7E2P
ENSG00000255220	ENSG00000255220	processed_pseudogene	DDX18P5
ENSG00000255222	ENSG00000255222	processed_pseudogene	SETP17
ENSG00000255239	ENSG00000255239	unprocessed_pseudogene	TREHP1
ENSG00000255240	ENSG00000255240	lncRNA	
ENSG00000255248	ENSG00000255248	lncRNA	MIR100HG
ENSG00000255256	ENSG00000255256	lncRNA	
ENSG00000255303	ENSG00000255303	transcribed_unprocessed_pseudogene	OR5BA1P
ENSG00000255311	ENSG00000255311	lncRNA	DLG2-AS2
ENSG00000255314	ENSG00000255314	lncRNA	
ENSG00000255319	ENSG00000255319	transcribed_unprocessed_pseudogene	ENPP7P8
ENSG00000255329	ENSG00000255329	processed_pseudogene	H2AZP4
ENSG00000255343	ENSG00000255343	lncRNA	
ENSG00000255353	ENSG00000255353	processed_pseudogene	ASS1P13
ENSG00000255357	ENSG00000255357	lncRNA	
ENSG00000255358	ENSG00000255358	processed_pseudogene	NDUFAF2P2
ENSG00000255370	ENSG00000255370	processed_pseudogene	CYCSP25
ENSG00000255374	ENSG00000255374	protein_coding	TAS2R43
ENSG00000255387	ENSG00000255387	processed_pseudogene	RDXP1
ENSG00000255398	ENSG00000255398	protein_coding	HCAR3
ENSG00000255403	ENSG00000255403	processed_pseudogene	HSPD1P13
ENSG00000255437	ENSG00000255437	processed_pseudogene	
ENSG00000255474	ENSG00000255474	lncRNA	GAU1
ENSG00000255515	ENSG00000255515	processed_pseudogene	
ENSG00000255519	ENSG00000255519	processed_pseudogene	
ENSG00000255533	ENSG00000255533	processed_pseudogene	
ENSG00000255545	ENSG00000255545	lncRNA	B3GAT1-DT
ENSG00000255581	ENSG00000255581	processed_pseudogene	
ENSG00000255606	ENSG00000255606	lncRNA	LINC02952
ENSG00000255624	ENSG00000255624	transcribed_processed_pseudogene	C10orf88B
ENSG00000255703	ENSG00000255703	processed_pseudogene	
ENSG00000255727	ENSG00000255727	lncRNA	LINC01489
ENSG00000255734	ENSG00000255734	processed_pseudogene	HNRNPABP1
ENSG00000255763	ENSG00000255763	processed_pseudogene	MRPS18CP4
ENSG00000255774	ENSG00000255774	lncRNA	LINC02747
ENSG00000255871	ENSG00000255871	lncRNA	
ENSG00000255883	ENSG00000255883	processed_pseudogene	FUNDC2P1
ENSG00000255893	ENSG00000255893	lncRNA	
ENSG00000255903	ENSG00000255903	processed_pseudogene	RPL12P46
ENSG00000255933	ENSG00000255933	lncRNA	
ENSG00000255951	ENSG00000255951	processed_pseudogene	
ENSG00000255970	ENSG00000255970	lncRNA	LINC02421
ENSG00000255972	ENSG00000255972	processed_pseudogene	
ENSG00000255973	ENSG00000255973	processed_pseudogene	
ENSG00000255987	ENSG00000255987	processed_pseudogene	TOMM20P2
ENSG00000255991	ENSG00000255991	processed_pseudogene	RPL7AP74
ENSG00000256006	ENSG00000256006	lncRNA	
ENSG00000256029	ENSG00000256029	protein_coding	
ENSG00000256035	ENSG00000256035	processed_pseudogene	
ENSG00000256037	ENSG00000256037	processed_pseudogene	MRPL40P1
ENSG00000256041	ENSG00000256041	processed_pseudogene	
ENSG00000256079	ENSG00000256079	processed_pseudogene	FAM133GP
ENSG00000256120	ENSG00000256120	lncRNA	SOX5-AS1
ENSG00000256148	ENSG00000256148	processed_pseudogene	
ENSG00000256162	ENSG00000256162	protein_coding	SMLR1
ENSG00000256167	ENSG00000256167	transcribed_processed_pseudogene	ATF4P4
ENSG00000256274	ENSG00000256274	transcribed_unprocessed_pseudogene	TAS2R64P
ENSG00000256280	ENSG00000256280	processed_pseudogene	ATP5MGP1
ENSG00000256282	ENSG00000256282	transcribed_processed_pseudogene	MTCH1P2
ENSG00000256347	ENSG00000256347	unprocessed_pseudogene	OR8R1P
ENSG00000256351	ENSG00000256351	processed_pseudogene	
ENSG00000256356	ENSG00000256356	processed_pseudogene	HSPA8P5
ENSG00000256361	ENSG00000256361	processed_pseudogene	
ENSG00000256452	ENSG00000256452	lncRNA	
ENSG00000256651	ENSG00000256651	unprocessed_pseudogene	
ENSG00000256657	ENSG00000256657	unprocessed_pseudogene	
ENSG00000256658	ENSG00000256658	lncRNA	
ENSG00000256670	ENSG00000256670	lncRNA	RASSF3-DT
ENSG00000256674	ENSG00000256674	processed_pseudogene	
ENSG00000256681	ENSG00000256681	processed_pseudogene	MIX23P5
ENSG00000256686	ENSG00000256686	lncRNA	
ENSG00000256737	ENSG00000256737	processed_pseudogene	RBBP4P5
ENSG00000256742	ENSG00000256742	lncRNA	KDM2B-DT
ENSG00000256751	ENSG00000256751	lncRNA	PLBD1-AS1
ENSG00000256762	ENSG00000256762	protein_coding	STH
ENSG00000256799	ENSG00000256799	processed_pseudogene	
ENSG00000256817	ENSG00000256817	processed_pseudogene	TPT1P12
ENSG00000256826	ENSG00000256826	processed_pseudogene	ATP5MFP4
ENSG00000256843	ENSG00000256843	processed_pseudogene	
ENSG00000256847	ENSG00000256847	processed_pseudogene	CCND2P1
ENSG00000256896	ENSG00000256896	processed_pseudogene	PSMC1P8
ENSG00000256897	ENSG00000256897	lncRNA	
ENSG00000256898	ENSG00000256898	processed_pseudogene	ARPC3P4
ENSG00000256955	ENSG00000256955	lncRNA	
ENSG00000256967	ENSG00000256967	lncRNA	
ENSG00000256973	ENSG00000256973	lncRNA	
ENSG00000256980	ENSG00000256980	protein_coding	KHDC1L
ENSG00000256981	ENSG00000256981	unprocessed_pseudogene	
ENSG00000256987	ENSG00000256987	processed_pseudogene	
ENSG00000257004	ENSG00000257004	lncRNA	
ENSG00000257023	ENSG00000257023	lncRNA	ETNK1-DT
ENSG00000257037	ENSG00000257037	processed_pseudogene	RARS1P1
ENSG00000257038	ENSG00000257038	lncRNA	ARHGEF17-AS1
ENSG00000257070	ENSG00000257070	processed_pseudogene	
ENSG00000257086	ENSG00000257086	lncRNA	
ENSG00000257108	ENSG00000257108	protein_coding	NHLRC4
ENSG00000257179	ENSG00000257179	processed_pseudogene	HMGN2P6
ENSG00000257193	ENSG00000257193	lncRNA	LINC02385
ENSG00000257195	ENSG00000257195	processed_pseudogene	HNRNPA1P50
ENSG00000257219	ENSG00000257219	lncRNA	LNCOG
ENSG00000257242	ENSG00000257242	lncRNA	LINC01619
ENSG00000257246	ENSG00000257246	transcribed_processed_pseudogene	PHB1P19
ENSG00000257252	ENSG00000257252	lncRNA	
ENSG00000257256	ENSG00000257256	lncRNA	
ENSG00000257307	ENSG00000257307	processed_pseudogene	
ENSG00000257315	ENSG00000257315	protein_coding	ZBED6
ENSG00000257322	ENSG00000257322	lncRNA	
ENSG00000257336	ENSG00000257336	processed_pseudogene	PRELID2P1
ENSG00000257390	ENSG00000257390	protein_coding	
ENSG00000257405	ENSG00000257405	processed_pseudogene	
ENSG00000257444	ENSG00000257444	processed_pseudogene	SETP7
ENSG00000257458	ENSG00000257458	lncRNA	
ENSG00000257465	ENSG00000257465	processed_pseudogene	ELOCP32
ENSG00000257480	ENSG00000257480	processed_pseudogene	MRPL2P1
ENSG00000257497	ENSG00000257497	lncRNA	GLIPR1-AS1
ENSG00000257507	ENSG00000257507	lncRNA	LINC02373
ENSG00000257512	ENSG00000257512	transcribed_processed_pseudogene	
ENSG00000257517	ENSG00000257517	lncRNA	
ENSG00000257531	ENSG00000257531	transcribed_processed_pseudogene	
ENSG00000257539	ENSG00000257539	processed_pseudogene	HSPA8P14
ENSG00000257568	ENSG00000257568	lncRNA	
ENSG00000257570	ENSG00000257570	processed_pseudogene	
ENSG00000257594	ENSG00000257594	protein_coding	GALNT4
ENSG00000257604	ENSG00000257604	processed_pseudogene	
ENSG00000257675	ENSG00000257675	processed_pseudogene	BTBD10P1
ENSG00000257681	ENSG00000257681	lncRNA	
ENSG00000257720	ENSG00000257720	processed_pseudogene	ILF2P2
ENSG00000257725	ENSG00000257725	lncRNA	LINC02399
ENSG00000257771	ENSG00000257771	lncRNA	LINC02395
ENSG00000257779	ENSG00000257779	processed_pseudogene	
ENSG00000257790	ENSG00000257790	processed_pseudogene	EIF4A1P4
